LSOA21CD,LSOA21NM,IMD_Decile,older_adults_pct,older_basket_time,older_basket_mismatch,older_basket_policy_class,children_pct,children_basket_time,children_basket_mismatch,children_basket_policy_class
E01000545,Brent 028A,3,8.69338885996877,6.66666666666667,Low need / high access,Low need / high access,15.512753774076,8.33333333333333,Low need / high access,Low need / high access
E01000546,Brent 028B,4,11.1381618989653,6.66666666666667,Low need / high access,Low need / high access,15.3377967133293,5.66666666666667,Low need / high access,Low need / high access
E01000547,Brent 028C,4,9.05250452625226,8.33333333333333,Low need / high access,Low need / high access,19.0102595051298,8.66666666666667,Low need / high access,Low need / high access
E01000548,Brent 028D,3,9.28355196770938,9.33333333333333,Low need / high access,Low need / high access,14.2785065590313,10,Low need / low access,Other
E01000549,Brent 028E,6,10.4189636163175,10,Low need / high access,Low need / high access,14.3880926130099,11,Low need / low access,Other
E01000550,Brent 034B,2,12.3145400593472,2,High need / high access,Other,16.3699307616222,2,Low need / high access,Low need / high access
E01000551,Brent 034C,2,8.2182320441989,7,Low need / high access,Low need / high access,20.1657458563536,5.33333333333333,High need / high access,Other
E01000552,Brent 034D,2,7.33641771315268,6.66666666666667,Low need / high access,Low need / high access,23.8598810310641,4.66666666666667,High need / high access,Other
E01000553,Brent 015A,3,10.6810387065164,10.6666666666667,Low need / low access,Other,17.34443900049,10.6666666666667,Low need / low access,Other
E01000554,Brent 015B,5,10.761421319797,16,Low need / low access,Other,21.2182741116751,11,High need / low access,High need / low access
E01000555,Brent 015C,6,14.1955835962145,14.3333333333333,High need / low access,High need / low access,18.6119873817035,12,Low need / low access,Other
E01000556,Brent 015D,3,7.18390804597701,4.66666666666667,Low need / high access,Low need / high access,13.5536398467433,6.33333333333333,Low need / high access,Low need / high access
E01000557,Brent 015E,4,9.11528150134048,9,Low need / high access,Low need / high access,15.2278820375335,7,Low need / high access,Low need / high access
E01000558,Brent 015F,3,13.6069114470842,6.66666666666667,High need / high access,Other,17.4226061915047,8,Low need / high access,Low need / high access
E01000559,Brent 018E,4,12.6628075253256,10,High need / high access,Other,10.4920405209841,12.3333333333333,Low need / low access,Other
E01000560,Brent 023D,5,12.1716848174247,9.33333333333333,High need / high access,Other,16.0153747597694,11.6666666666667,Low need / low access,Other
E01000561,Brent 023E,4,8.78099173553719,10,Low need / high access,Low need / high access,16.5805785123967,9.33333333333333,Low need / high access,Low need / high access
E01000562,Brent 008A,8,23.5761589403974,11.6666666666667,High need / low access,High need / low access,14.7019867549669,13.3333333333333,Low need / low access,Other
E01000563,Brent 008B,8,21.8376337319069,9.66666666666667,High need / high access,Other,13.6563876651982,12.3333333333333,Low need / low access,Other
E01000564,Brent 013A,6,9.79064039408867,11.6666666666667,Low need / low access,Other,22.4137931034483,10.6666666666667,High need / low access,High need / low access
E01000565,Brent 013B,4,15.6657963446475,11,High need / low access,High need / low access,20.3655352480418,9,High need / high access,Other
E01000566,Brent 008C,6,18.9954925949775,12.3333333333333,High need / low access,High need / low access,16.677398583387,10.6666666666667,Low need / low access,Other
E01000567,Brent 016A,5,14.5818441744103,14,High need / low access,High need / low access,20.0857755539671,12.6666666666667,High need / low access,High need / low access
E01000568,Brent 008D,6,9.22592259225923,16,Low need / low access,Other,11.2961296129613,15.3333333333333,Low need / low access,Other
E01000569,Brent 008E,8,22.1002059025395,14,High need / low access,High need / low access,13.2463967055594,14,Low need / low access,Other
E01000570,Brent 012A,4,15.3298835705045,14,High need / low access,High need / low access,13.5187580853816,14.3333333333333,Low need / low access,Other
E01000571,Brent 012B,4,15.9387407827567,14,High need / low access,High need / low access,13.3295519001702,12.6666666666667,Low need / low access,Other
E01000572,Brent 007A,7,16.4328657314629,13.3333333333333,High need / low access,High need / low access,20.7080828323313,15.6666666666667,High need / low access,High need / low access
E01000573,Brent 007B,7,13.9437462597247,11,High need / low access,High need / low access,18.3722321962896,10.6666666666667,Low need / low access,Other
E01000574,Brent 007C,8,12.1670702179177,8,High need / high access,Other,19.2493946731235,11.3333333333333,High need / low access,High need / low access
E01000575,Brent 007D,6,8.6855550394798,14.3333333333333,Low need / low access,Other,18.5322805387831,13.6666666666667,Low need / low access,Other
E01000576,Brent 012C,6,14.8266666666667,12.6666666666667,High need / low access,High need / low access,16.6933333333333,12.6666666666667,Low need / low access,Other
E01000577,Brent 007E,3,5.30391018195896,15.3333333333333,Low need / low access,Other,26.4808362369338,16,High need / low access,High need / low access
E01000578,Brent 012D,3,15.0236762806715,12.6666666666667,High need / low access,High need / low access,20.7490314248816,10.6666666666667,High need / low access,High need / low access
E01000579,Brent 032A,3,10.7120352867045,10,Low need / high access,Low need / high access,16.5721487082546,9.66666666666667,Low need / low access,Other
E01000580,Brent 032B,5,14.1351221849545,7.33333333333333,High need / high access,Other,20.9870627695256,5.66666666666667,High need / high access,Other
E01000581,Brent 030E,6,10.1190476190476,7.66666666666667,Low need / high access,Low need / high access,20.6349206349206,7,High need / high access,Other
E01000582,Brent 032C,6,12.1424716675661,7.33333333333333,High need / high access,Other,23.3135456017269,7.66666666666667,High need / high access,Other
E01000583,Brent 032D,5,14.0350877192982,4,High need / high access,Other,15.7894736842105,5.66666666666667,Low need / high access,Low need / high access
E01000584,Brent 033E,6,13.6276391554703,8,High need / high access,Other,19.7696737044146,7.33333333333333,High need / high access,Other
E01000585,Brent 033F,7,9.42895086321381,8.33333333333333,Low need / high access,Low need / high access,19.3891102257636,7,High need / high access,Other
E01000586,Brent 032E,5,6.17647058823529,8.66666666666667,Low need / high access,Low need / high access,16.1344537815126,8.66666666666667,Low need / high access,Low need / high access
E01000587,Brent 001A,6,15.8671586715867,13.3333333333333,High need / low access,High need / low access,16.3591635916359,12,Low need / low access,Other
E01000589,Brent 001B,5,12.671635935661,12.3333333333333,High need / low access,High need / low access,18.085523734798,11,Low need / low access,Other
E01000590,Brent 001C,5,15.770423991727,7.66666666666667,High need / high access,Other,17.5284384694933,4.33333333333333,Low need / high access,Low need / high access
E01000591,Brent 003F,5,12.2879413113251,10.3333333333333,High need / low access,High need / low access,18.1109582760202,13.6666666666667,Low need / low access,Other
E01000592,Brent 001D,5,16.1114145275806,15.3333333333333,High need / low access,High need / low access,17.3675587110868,15.3333333333333,Low need / low access,Other
E01000593,Brent 001E,5,12.2169811320755,11.3333333333333,High need / low access,High need / low access,18.3490566037736,13.3333333333333,Low need / low access,Other
E01000594,Brent 001F,6,12.7964699393271,10,High need / high access,Other,17.4848317705461,10.3333333333333,Low need / low access,Other
E01000595,Brent 027A,1,8.17927170868347,9.33333333333333,Low need / high access,Low need / high access,28.9635854341737,9.66666666666667,High need / low access,High need / low access
E01000596,Brent 021A,1,10.6003244997296,13.3333333333333,Low need / low access,Other,27.4743104380746,8.66666666666667,High need / high access,Other
E01000599,Brent 027D,1,8.36421386977237,6.66666666666667,Low need / high access,Low need / high access,20.857596611964,7.66666666666667,High need / high access,Other
E01000601,Brent 021B,1,8.08664259927798,13,Low need / low access,Other,21.9494584837545,13.3333333333333,High need / low access,High need / low access
E01000602,Brent 021C,2,12.233676975945,14.3333333333333,High need / low access,High need / low access,19.8625429553265,12,High need / low access,High need / low access
E01000603,Brent 021D,2,9.77130977130977,15.3333333333333,Low need / low access,Other,24.6015246015246,14,High need / low access,High need / low access
E01000604,Brent 021E,2,10.511200459506,11.6666666666667,Low need / low access,Other,21.9988512349225,11.6666666666667,High need / low access,High need / low access
E01000605,Brent 021F,1,11.7413499716393,10.6666666666667,High need / low access,High need / low access,20.5899035734543,9.33333333333333,High need / high access,Other
E01000606,Brent 016B,5,11.8589743589744,15,High need / low access,High need / low access,18.1623931623932,14.6666666666667,Low need / low access,Other
E01000607,Brent 013C,5,10.7294480895407,10.3333333333333,Low need / low access,Other,18.8730219992281,13.3333333333333,Low need / low access,Other
E01000608,Brent 013D,4,10.6928999144568,7.66666666666667,Low need / high access,Low need / high access,19.8460222412318,8.66666666666667,High need / high access,Other
E01000609,Brent 016C,5,12.1844660194175,13,High need / low access,High need / low access,19.1747572815534,12,Low need / low access,Other
E01000610,Brent 019A,4,13.2144490169182,15,High need / low access,High need / low access,19.9817101051669,15,High need / low access,High need / low access
E01000611,Brent 016D,4,9.87012987012987,7.66666666666667,Low need / high access,Low need / high access,20.0519480519481,11.3333333333333,High need / low access,High need / low access
E01000612,Brent 019B,4,12.0113314447592,7.66666666666667,High need / high access,Other,18.9801699716714,10.6666666666667,Low need / low access,Other
E01000613,Brent 013E,4,9.57810718358039,11,Low need / low access,Other,20.581527936146,11.3333333333333,High need / low access,High need / low access
E01000615,Brent 036A,5,6.16974632007517,14.6666666666667,Low need / low access,Other,13.8114625743815,14.6666666666667,Low need / low access,Other
E01000616,Brent 020A,4,9.3071354705274,11,Low need / low access,Other,15.7187176835574,11.3333333333333,Low need / low access,Other
E01000617,Brent 036B,4,13.1776112825033,7,High need / high access,Other,16.3067430586161,8.66666666666667,Low need / high access,Low need / high access
E01000618,Brent 036D,4,14.4988066825776,10,High need / high access,Other,17.4821002386635,9.66666666666667,Low need / low access,Other
E01000619,Brent 036C,5,14.7145379635079,12.3333333333333,High need / low access,High need / low access,20.1883460859329,9,High need / high access,Other
