LSOA21CD,LSOA21NM,borough_name,london_ring,IMD_Decile,older_adults_pct,children_pct,family_walk_index,family_transit_index,working_walk_index,working_transit_index,older_walk_index,older_transit_index,children_walk_index,children_transit_index,children_pt15_index,caregiving_pt15_index,older_pt15_index
E01000501,Brent 011C,Brent,Outer London,2,10.0591715976331,22.9289940828402,9.73333333333333,47.5333333333333,15,46.5666666666667,10.8666666666667,45.0666666666667,9.73333333333333,47.5333333333333,9.73333333333333,15,10.8666666666667
E01000502,Brent 011D,Brent,Outer London,3,10.3136629452419,26.1031366294524,23.8666666666667,57.2,24.5333333333333,53.4,24,54.9666666666667,23.8666666666667,57.2,23.8666666666667,24.5333333333333,24
E01000503,Brent 011E,Brent,Outer London,3,14.1080822572932,20.4208512673362,20.6666666666667,51.0666666666667,12.2666666666667,41.5333333333333,9.33333333333333,39.3,20.6666666666667,51.0666666666667,20.6666666666667,12.2666666666667,9.33333333333333
E01000504,Brent 018A,Brent,Outer London,5,11.0183639398998,19.5882025598219,16.1333333333333,52.6,22.5333333333333,56.4333333333333,21.8666666666667,55.6,16.1333333333333,52.6,16.1333333333333,22.5333333333333,21.8666666666667
E01000505,Brent 018B,Brent,Outer London,5,13.910447761194,19.6417910447761,17.3333333333333,46.9333333333333,17.4,49.5666666666667,8.66666666666667,38.7666666666667,17.3333333333333,46.9333333333333,17.3333333333333,17.4,8.66666666666667
E01000506,Brent 014A,Brent,Outer London,3,7.58579169175196,20.4093919325707,24.5333333333333,58.1333333333333,23.9333333333333,55.3666666666667,20.6,54.5,24.5333333333333,58.1333333333333,24.5333333333333,23.9333333333333,20.6
E01000507,Brent 018C,Brent,Outer London,4,15.916101172116,17.7051202961135,23.7333333333333,58.5333333333333,26.8666666666667,58.3333333333333,15.1333333333333,52.7666666666667,23.7333333333333,58.5333333333333,23.7333333333333,26.8666666666667,15.1333333333333
E01000508,Brent 025A,Brent,Outer London,2,9.41446613088404,29.8124760811328,45.7333333333333,71,36.9333333333333,66,37.3333333333333,66.3666666666667,45.7333333333333,71,46,38,37.7333333333333
E01000509,Brent 014B,Brent,Outer London,2,13.7787056367432,18.9979123173278,26.5333333333333,58.0666666666667,32.6666666666667,60.1333333333333,37.4666666666667,63.3,26.5333333333333,58.0666666666667,26.5333333333333,32.6666666666667,37.4666666666667
E01000510,Brent 014C,Brent,Outer London,3,13.2177033492823,21.7105263157895,33.8666666666667,65.6,40.8,67.6666666666667,49.8666666666667,72.9666666666667,33.8666666666667,65.6,35.2,41.3333333333333,50.9333333333333
E01000511,Brent 014D,Brent,Outer London,3,11.6318464144551,24.5059288537549,38.9333333333333,67.4666666666667,43.6,68.8,44.8666666666667,69.9333333333333,38.9333333333333,67.4666666666667,38.9333333333333,43.6,44.8666666666667
E01000512,Brent 018D,Brent,Outer London,5,13.7404580152672,17.2636523781562,22.8,58.5333333333333,27.4666666666667,60.0333333333333,21.3333333333333,57.0666666666667,22.8,58.5333333333333,24.1333333333333,29.0666666666667,24.2666666666667
E01000513,Brent 002A,Brent,Outer London,6,15.7738095238095,18.9285714285714,41.7333333333333,68.4666666666667,41.2666666666667,65.3666666666667,44.1333333333333,68.9,41.7333333333333,68.4666666666667,41.7333333333333,41.2666666666667,44.1333333333333
E01000514,Brent 002B,Brent,Outer London,6,11.4012738853503,19.2993630573248,43.4666666666667,69.4666666666667,33.8666666666667,62.8666666666667,25.8,60,43.4666666666667,69.4666666666667,43.4666666666667,33.8666666666667,25.8
E01000515,Brent 003A,Brent,Outer London,3,10.0692594565796,21.7368140649973,37.4666666666667,69.6666666666667,33.1333333333333,69.4,31.4,67.6333333333334,37.4666666666667,69.6666666666667,41.4666666666667,42,37.9333333333333
E01000516,Brent 002C,Brent,Outer London,5,10.1406050276949,18.8751597784406,22.9333333333333,60.5333333333333,27.5333333333333,62.8,37.6,67.6666666666667,22.9333333333333,60.5333333333333,23.7333333333333,29.6,38.6666666666667
E01000517,Brent 003B,Brent,Outer London,7,18.607516943931,17.4984596426371,16.8,52.4,17.3333333333333,53.3333333333333,14.2,47.4333333333333,16.8,52.4,16.8,17.3333333333333,14.2
E01000518,Brent 005A,Brent,Outer London,4,12.6436781609195,17.0323928944619,30.6666666666667,60.0666666666667,21.7333333333333,52.9666666666667,13.7333333333333,48.9,30.6666666666667,60.0666666666667,30.6666666666667,21.7333333333333,13.7333333333333
E01000519,Brent 005B,Brent,Outer London,5,10.5654761904762,19.8412698412698,1.33333333333333,18.2666666666667,2.4,18.3,1.86666666666667,13.8333333333333,1.33333333333333,18.2666666666667,1.33333333333333,2.4,1.86666666666667
E01000520,Brent 002D,Brent,Outer London,5,14.7971360381862,20.2267303102625,41.7333333333333,68.9333333333333,34,63.8,35.4666666666667,65.6333333333333,41.7333333333333,68.9333333333333,42.4,34.8,36.9333333333333
E01000521,Brent 025B,Brent,Outer London,1,7.37812911725955,20.8168642951252,43.8666666666667,72.4,46.4666666666667,72.8333333333333,41.7333333333333,72.1,43.8666666666667,72.4,46.6666666666667,48.4666666666667,46.5333333333333
E01000522,Brent 025C,Brent,Outer London,3,8.14236957581668,25.5485129205266,41.7333333333333,63.2,24.2,50.3,20.0666666666667,47.2666666666667,41.7333333333333,63.2,41.7333333333333,24.2,20.0666666666667
E01000523,Brent 031A,Brent,Outer London,3,7.69899956502827,23.5319704219226,51.4666666666667,74.2666666666667,43.4666666666667,68.8666666666667,42.3333333333333,69.2666666666667,51.4666666666667,74.2666666666667,51.4666666666667,43.4666666666667,42.3333333333333
E01000524,Brent 031B,Brent,Outer London,1,9.25237505163156,21.1895910780669,48.1333333333333,74.0666666666667,51.0666666666667,75.8666666666667,56.2666666666667,78.1666666666667,48.1333333333333,74.0666666666667,48.4,52.1333333333333,56.6666666666667
E01000525,Brent 031C,Brent,Outer London,2,9.4441446303292,21.4247166756611,52.6666666666667,77.6666666666667,48.8,75.7333333333333,31.2666666666667,68.4666666666667,52.6666666666667,77.6666666666667,55.6,51.8666666666667,37.2666666666667
E01000526,Brent 025D,Brent,Outer London,2,11.6871305138699,21.8735788994998,51.8666666666667,73.6,38.4,64.6666666666667,42.9333333333333,68.1,51.8666666666667,73.6,52.9333333333333,40.4,44.2666666666667
E01000527,Brent 025E,Brent,Outer London,2,11.36,23.2,49.8666666666667,70.4,30.6,55.9,27.1333333333333,56.3333333333333,49.8666666666667,70.4,49.8666666666667,30.6,27.1333333333333
E01000528,Brent 025F,Brent,Outer London,1,10.0752750434279,21.3086276780544,34,65.1333333333333,32.4,62.4,33.3333333333333,64.2333333333333,34,65.1333333333333,34,32.4,33.3333333333333
E01000530,Brent 033A,Brent,Outer London,6,12.7332601536773,19.2645444566411,31.7333333333333,62.5333333333333,30.8666666666667,59.9333333333333,34.8666666666667,63.2666666666667,31.7333333333333,62.5333333333333,31.7333333333333,30.8666666666667,34.8666666666667
E01000531,Brent 033B,Brent,Outer London,4,13.8256524153248,16.9905607995558,56,76.2666666666667,53.8,74.4,57.6666666666667,76.6666666666667,56,76.2666666666667,56.5333333333333,54.8,58.3333333333333
E01000532,Brent 033C,Brent,Outer London,4,11.4721485411141,17.7055702917772,51.0666666666667,74.3333333333333,48,72.3,40.8,68.9,51.0666666666667,74.3333333333333,51.6,49,41.4666666666667
E01000533,Brent 031E,Brent,Outer London,2,10.8095676172953,20.3771849126035,52.4,75.9333333333333,50.7333333333333,75.9666666666667,53.9333333333333,76.7333333333333,52.4,75.9333333333333,53.2,53.9333333333333,55.1333333333333
E01000534,Brent 033D,Brent,Outer London,5,10.5895821408128,20.0915855752719,34.8,64.8666666666667,28.2666666666667,58.6666666666667,29.2666666666667,61.3,34.8,64.8666666666667,34.8,28.2666666666667,29.2666666666667
E01000535,Brent 031F,Brent,Outer London,3,10.6237816764133,18.8109161793372,60.8,78.8,52.3333333333333,73.7666666666667,49.6,72.8,60.8,78.8,60.8,52.3333333333333,49.6
E01000536,Brent 004A,Brent,Outer London,8,22.9193341869398,16.6453265044814,34.1333333333333,65.8666666666667,37.1333333333333,66.7666666666667,36.4,66.7,34.1333333333333,65.8666666666667,34.1333333333333,37.1333333333333,36.4
E01000538,Brent 004B,Brent,Outer London,8,20.679012345679,21.5432098765432,30.6666666666667,49.6666666666667,18.7333333333333,37.0333333333333,13.9333333333333,31.7333333333333,30.6666666666667,49.6666666666667,30.6666666666667,18.7333333333333,13.9333333333333
E01000539,Brent 004C,Brent,Outer London,8,21.8078381795196,18.0151706700379,31.0666666666667,57.6666666666667,30.6,57.5,24.8666666666667,50,31.0666666666667,57.6666666666667,31.0666666666667,30.6,24.8666666666667
E01000540,Brent 004D,Brent,Outer London,8,24.6396705559369,14.7563486616335,20.5333333333333,51.9333333333334,21,50.7666666666667,13.6,44.8333333333333,20.5333333333333,51.9333333333334,20.5333333333333,21,13.6
E01000541,Brent 004E,Brent,Outer London,6,15.886524822695,17.5177304964539,38,66.6666666666667,28.4,60.4,28.4,61,38,66.6666666666667,38,28.4,28.4
E01000543,Brent 003E,Brent,Outer London,5,16.4821648216482,17.0971709717097,16.2666666666667,56.4,21.2,58.7333333333333,15.2666666666667,55.7666666666667,16.2666666666667,56.4,16.2666666666667,21.2,15.2666666666667
E01000544,Brent 034A,Brent,Outer London,2,7.85310734463277,19.5480225988701,53.8666666666667,75.8,44.8,70.3333333333334,48.2,72.9,53.8666666666667,75.8,54.8,45.4666666666667,49.8
E01000545,Brent 028A,Brent,Outer London,3,8.69338885996877,15.512753774076,47.3333333333333,72.0666666666667,47.4666666666667,71.3333333333333,53.3333333333333,74.6666666666667,47.3333333333333,72.0666666666667,47.3333333333333,47.4666666666667,53.3333333333333
E01000546,Brent 028B,Brent,Outer London,4,11.1381618989653,15.3377967133293,57.4666666666667,76.6,51,71.9666666666667,56,75.3,57.4666666666667,76.6,57.4666666666667,51,56
E01000547,Brent 028C,Brent,Outer London,4,9.05250452625226,19.0102595051298,47.4666666666667,71.6,45.6666666666667,69.3,47.4,71,47.4666666666667,71.6,47.4666666666667,45.6666666666667,47.4
E01000548,Brent 028D,Brent,Outer London,3,9.28355196770938,14.2785065590313,47.0666666666667,72.5333333333333,51.0666666666667,73.6666666666667,46.0666666666667,72,47.0666666666667,72.5333333333333,48,51.7333333333333,47.6666666666667
E01000549,Brent 028E,Brent,Outer London,6,10.4189636163175,14.3880926130099,36.9333333333333,67.1333333333334,46.1333333333333,71.0666666666667,43.5333333333333,70.1,36.9333333333333,67.1333333333334,36.9333333333333,46.1333333333333,43.5333333333333
E01000550,Brent 034B,Brent,Outer London,2,12.3145400593472,16.3699307616222,81.2,90.2,78.8,88.8,80.0666666666667,89.5333333333333,81.2,90.2,81.2,78.8,80.0666666666667
E01000551,Brent 034C,Brent,Outer London,2,8.2182320441989,20.1657458563536,58.6666666666667,78,54.2,75.1,53.0666666666667,74.8666666666667,58.6666666666667,78,58.6666666666667,54.2,53.0666666666667
E01000552,Brent 034D,Brent,Outer London,2,7.33641771315268,23.8598810310641,62.4,80.4,52.8666666666667,75.4333333333333,51.7333333333333,74.8666666666667,62.4,80.4,63.4666666666667,54.8666666666667,53.0666666666667
E01000553,Brent 015A,Brent,Outer London,3,10.6810387065164,17.34443900049,35.3333333333333,66.3333333333334,35.8666666666667,65.2,35.2666666666667,65.6666666666667,35.3333333333333,66.3333333333334,36.6666666666667,36.4,36.3333333333333
E01000554,Brent 015B,Brent,Outer London,5,10.761421319797,21.2182741116751,33.2,61.5333333333333,23.4,54.3666666666667,10,47.8333333333333,33.2,61.5333333333333,33.2,23.4,10
E01000555,Brent 015C,Brent,Outer London,6,14.1955835962145,18.6119873817035,25.0666666666667,57.6,25.4666666666667,58.1666666666667,20.6666666666667,55.3666666666667,25.0666666666667,57.6,25.0666666666667,25.4666666666667,20.6666666666667
E01000556,Brent 015D,Brent,Outer London,3,7.18390804597701,13.5536398467433,58.9333333333333,79.0666666666667,58.8666666666667,81.1666666666667,68.6666666666667,84.0666666666667,58.9333333333333,79.0666666666667,60.8,66.3333333333334,71.4666666666667
E01000557,Brent 015E,Brent,Outer London,4,9.11528150134048,15.2278820375335,51.4666666666667,74.1333333333333,44.2,70.3666666666667,43.8,69.9666666666667,51.4666666666667,74.1333333333333,52,46.3333333333333,44.6
E01000558,Brent 015F,Brent,Outer London,3,13.6069114470842,17.4226061915047,44.6666666666667,70.7333333333333,41.4,68.3,48.6,72.3,44.6666666666667,70.7333333333333,44.6666666666667,41.4,48.6
E01000559,Brent 018E,Brent,Outer London,4,12.6628075253256,10.4920405209841,28.4,62.0666666666667,38.6,67.5666666666667,39.1333333333333,67.5,28.4,62.0666666666667,28.4,38.6,39.1333333333333
E01000560,Brent 023D,Brent,Outer London,5,12.1716848174247,16.0153747597694,28,62.9333333333333,34.2666666666667,65.5333333333334,36.8,67.0666666666667,28,62.9333333333333,28,34.2666666666667,36.8
E01000561,Brent 023E,Brent,Outer London,4,8.78099173553719,16.5805785123967,37.6,67.7333333333334,38.4666666666667,67.6333333333334,36.6,66.9666666666667,37.6,67.7333333333334,37.6,38.4666666666667,36.6
E01000562,Brent 008A,Brent,Outer London,8,23.5761589403974,14.7019867549669,14.1333333333333,53.3333333333333,14.4,49,19.2,54.7333333333333,14.1333333333333,53.3333333333333,14.1333333333333,14.4,19.2
E01000563,Brent 008B,Brent,Outer London,8,21.8376337319069,13.6563876651982,26,56.1333333333334,24.5333333333333,54.1333333333333,30.9333333333333,54.3333333333333,26,56.1333333333334,26,24.5333333333333,30.9333333333333
E01000564,Brent 013A,Brent,Outer London,6,9.79064039408867,22.4137931034483,41.3333333333333,64.1333333333333,41.2666666666667,65.2333333333333,33.2666666666667,55.8666666666667,41.3333333333333,64.1333333333333,41.3333333333333,41.2666666666667,33.2666666666667
E01000565,Brent 013B,Brent,Outer London,4,15.6657963446475,20.3655352480418,41.3333333333333,68,31.1333333333333,63.4333333333333,28.0666666666667,60,41.3333333333333,68,43.7333333333333,34.7333333333333,32.3333333333333
E01000566,Brent 008C,Brent,Outer London,6,18.9954925949775,16.677398583387,36.8,59.5333333333333,32.7333333333333,58.5666666666667,24.6666666666667,48,36.8,59.5333333333333,36.8,32.7333333333333,24.6666666666667
E01000567,Brent 016A,Brent,Outer London,5,14.5818441744103,20.0857755539671,18.1333333333333,58.2,19.9333333333333,58.3666666666667,17.6666666666667,58.0666666666667,18.1333333333333,58.2,18.8,20.7333333333333,19.1333333333333
E01000568,Brent 008D,Brent,Outer London,6,9.22592259225923,11.2961296129613,16.1333333333333,56.4,31.2666666666667,64.6666666666667,19.7333333333333,58.0666666666667,16.1333333333333,56.4,17.4666666666667,32.8666666666667,22.6666666666667
E01000569,Brent 008E,Brent,Outer London,8,22.1002059025395,13.2463967055594,19.2,49.5333333333333,23.6666666666667,54.0333333333333,16.7333333333333,47.1,19.2,49.5333333333333,19.2,23.6666666666667,16.7333333333333
E01000570,Brent 012A,Brent,Outer London,4,15.3298835705045,13.5187580853816,20.1333333333333,50.2,26.9333333333333,56.7333333333333,20.2666666666667,48.9,20.1333333333333,50.2,20.1333333333333,26.9333333333333,20.2666666666667
E01000571,Brent 012B,Brent,Outer London,4,15.9387407827567,13.3295519001702,22,53.3333333333334,18.3333333333333,50.5,13.4,44.6333333333333,22,53.3333333333334,22,18.3333333333333,13.4
E01000572,Brent 007A,Brent,Outer London,7,16.4328657314629,20.7080828323313,11.0666666666667,46.2666666666667,19.8666666666667,50,18.8,47.5333333333333,11.0666666666667,46.2666666666667,11.0666666666667,19.8666666666667,18.8
E01000573,Brent 007B,Brent,Outer London,7,13.9437462597247,18.3722321962896,39.7333333333333,63.9333333333333,39.7333333333333,63.8666666666667,31.4666666666667,56.3666666666667,39.7333333333333,63.9333333333333,39.7333333333333,39.7333333333333,31.4666666666667
E01000574,Brent 007C,Brent,Outer London,8,12.1670702179177,19.2493946731235,32.1333333333333,61.5333333333333,36.1333333333333,62.4333333333333,40.9333333333333,63.9333333333333,32.1333333333333,61.5333333333333,32.1333333333333,36.1333333333333,40.9333333333333
E01000575,Brent 007D,Brent,Outer London,6,8.6855550394798,18.5322805387831,21.2,45.3333333333333,22.1333333333333,47.0666666666667,16.2666666666667,37.6,21.2,45.3333333333333,21.2,22.1333333333333,16.2666666666667
E01000576,Brent 012C,Brent,Outer London,6,14.8266666666667,16.6933333333333,32.6666666666667,61.3333333333333,31.8,63.1666666666667,27.1333333333333,56.2666666666667,32.6666666666667,61.3333333333333,34,37.1333333333333,29.1333333333333
E01000577,Brent 007E,Brent,Outer London,3,5.30391018195896,26.4808362369338,6.53333333333333,33.2666666666667,17.2666666666667,45.9333333333333,9.86666666666667,33.7333333333333,6.53333333333333,33.2666666666667,6.53333333333333,17.2666666666667,9.86666666666667
E01000578,Brent 012D,Brent,Outer London,3,15.0236762806715,20.7490314248816,37.4666666666667,66.9333333333333,37.2666666666667,66.6333333333333,27.4666666666667,61.3,37.4666666666667,66.9333333333333,37.7333333333333,38.3333333333333,27.8666666666667
E01000579,Brent 032A,Brent,Outer London,3,10.7120352867045,16.5721487082546,44.8,71.6666666666667,48.6,72.8333333333334,41,69.8,44.8,71.6666666666667,45.7333333333333,49.2666666666667,42.6
E01000580,Brent 032B,Brent,Outer London,5,14.1351221849545,20.9870627695256,66.1333333333333,81.8666666666667,65.8,81.1,59.9333333333333,78.4666666666667,66.1333333333333,81.8666666666667,66.1333333333333,65.8,59.9333333333333
E01000581,Brent 030E,Brent,Outer London,6,10.1190476190476,20.6349206349206,50.1333333333334,73.0666666666667,46.8,70.4,49.0666666666667,72.0333333333333,50.1333333333334,73.0666666666667,50.1333333333334,46.8,49.0666666666667
E01000582,Brent 032C,Brent,Outer London,6,12.1424716675661,23.3135456017269,45.6,70.8,40.2666666666667,67.1333333333333,44.3333333333333,69.6666666666667,45.6,70.8,45.6,40.2666666666667,44.3333333333333
E01000583,Brent 032D,Brent,Outer London,5,14.0350877192982,15.7894736842105,67.4666666666667,83.3333333333333,74.4666666666667,86.6333333333333,74.7333333333333,86.8666666666667,67.4666666666667,83.3333333333333,67.4666666666667,74.4666666666667,74.7333333333333
E01000584,Brent 033E,Brent,Outer London,6,13.6276391554703,19.7696737044146,44.1333333333333,70.0666666666667,39.4666666666667,66.7333333333333,44.1333333333334,69.5666666666667,44.1333333333333,70.0666666666667,44.1333333333333,39.4666666666667,44.1333333333334
E01000585,Brent 033F,Brent,Outer London,7,9.42895086321381,19.3891102257636,52.2666666666667,74.5333333333333,49.6,72.4,45.4666666666667,70.7333333333333,52.2666666666667,74.5333333333333,52.2666666666667,49.6,45.4666666666667
E01000586,Brent 032E,Brent,Outer London,5,6.17647058823529,16.1344537815126,55.0666666666667,77.8666666666667,62.4,80.6,53,77.5666666666667,55.0666666666667,77.8666666666667,57.8666666666667,64.4,57.8
